6 1 109
-0.780175 -0.971944 -0.876877 -1 -0.961538 -0.965909 0.006993
-0.928523 -0.753507 -0.626627 -0.9375 -0.769231 -0.909091 0.060315
-0.773432 -0.878758 -0.501502 -0.875 -0.961538 -0.931818 0.061189
-0.987862 -0.002004 -0.001001 -0.5 -0.692308 -0.727273 0.401224
-0.983817 -0.503006 -0.001001 -0.75 -0.692308 -0.636364 0.187063
-0.577883 -0.941383 -0.876877 -1 -0.884615 -0.931818 0.013986
-0.958193 -0.753507 -0.251251 -0.75 -0.692308 -0.727273 0.181818
-0.820634 -0.971944 -0.876877 -1 -0.692308 0.454545 0.020979
-0.618341 -0.955912 -0.908158 -0.953125 -0.769231 -0.727273 0.033217
-0.955496 -0.83993 -0.674174 -0.765625 -0.538462 -0.727273 0.022727
-0.719488 -0.878758 -0.876877 -0.9375 -0.884615 -0.931818 0.024476
-0.830074 -0.971944 -0.845596 -1 -0.730769 -0.636364 0.019231
1 -0.955912 -0.939439 -1 -1 -1 0.01049
-0.943358 -0.753507 -0.626627 -0.75 -0.769231 -0.863636 0.093531
-0.83412 -0.878758 -0.751752 -0.75 -0.961538 -0.386364 0.052448
-0.955496 -0.878758 -0.001001 -0.125 1 0.181818 0.263112
